PhraseID,EN,IT,PT-BR,TR,ES-ES,SV,NL
QID129_Choice1,Percentage price (%),Prezzo percentuale (%),Preço percentual (%),Yüzde fiyatı (%),Precio porcentual (%),Procentpris (%),Percentage prijs (%)
QID106_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_87CvHNUqrAEjq8W"" style=""width: 399px; height: 500px;"" width=""399"" />",,,,,,
QID107_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_NW1przxCgv1XWJx"" style=""width: 410px; height: 500px;"" width=""410"" />",,,,,,
QID108_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_Ybp5Paj2PFMHJud"" style=""width: 375px; height: 500px;"" width=""375"" />",,,,,,
QID109_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_a3jmMrBP9umFZfc"" style=""width: 442px; height: 500px;"" width=""442"" />",,,,,,
QID110_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_IqEpn11a0rNKolv"" style=""width: 493px; height: 500px;"" width=""493"" />",,,,,,
QID111_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_E22d8QRqKFmM6wy"" style=""width: 364px; height: 500px;"" width=""364"" />",,,,,,
QID112_QuestionText,"<p>The&nbsp;<strong>pants</strong>&nbsp;in the picture are&nbsp;<strong>second-hand</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Please, rate the product in the picture on the following dimensions, from 0 (not at all) to 100 (extremely).&nbsp;</p>➘➘<ul>➘</ul>","<p>I <strong>pantaloni</strong> nella foto sono <strong>di seconda mano</strong>.<br />➘<br />➘Ti preghiamo di valutare il prodotto nella foto sulle seguenti dimensioni, da 0 (per niente) a 100 (estremamente).</p>➘","<p>As&nbsp;<strong>calças</strong>&nbsp;na imagem são&nbsp;<strong>de segunda mão</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Por favor, avalie o produto na imagem nas seguintes dimensões, de 0 (nada) a 100 (extremamente).&nbsp;</p>➘➘<ul>➘</ul>","<p>Resimdeki <strong>Pantolon</strong> <strong>ikinci eldir</strong>.</p>➘➘<p> </p>➘➘<p>Lütfen, resimdeki ürünü aşağıdaki boyutlarda 0 (hiç) ile 100 (son derece) arasında değerlendiriniz. </p>➘➘<ul>➘</ul>➘","<p>Los&nbsp;<strong>pantalones</strong>&nbsp;en la imagen son&nbsp;<strong>de segunda mano</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Por favor, evalúa el producto en la imagen en las siguientes dimensiones, de 0 (nada) a 100 (extremadamente).&nbsp;</p>➘➘<ul>➘</ul>","<p>Byxorna på bilden är <strong>second-hand</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Vänligen betygsätt produkten på bilden enligt följande dimensioner, från 0 (inte alls) till 100 (extremt).&nbsp;</p>➘➘<ul>➘</ul>","<p>De&nbsp;<strong>broek</strong>&nbsp;op de foto is&nbsp;<strong>tweedehands</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Beoordeel alstublieft het product op de foto op de volgende dimensies, van 0 (helemaal niet) tot 100 (uiterst).&nbsp;</p>➘➘<ul>➘</ul>"
QID112_Choice1,Appealing,Attraente,Atraente,Çekici,Atractivo,Tilltalande,Aantrekkelijk
QID112_Choice3,Clean/hygienic,Pulito/igienico,Limpo/higiênico,Temiz/hijyenik,Limpio/higiénico,Ren/hygienisk,Schoon/hygiënisch
QID112_Choice4,"I would feel comfortable wearing it, even knowing someone else has worn it","Mi sentirei a mio agio a indossarlo, pur sapendo che qualcun altro lo ha già indossato","Eu me sentiria confortável em usá-la, mesmo sabendo que outra pessoa já a usou",Bir başkasının giymiş olduğunu bilsem bile onu giymekten rahat hissederdim,"Me sentiría cómodo(a) usándolo, incluso sabiendo que otra persona lo ha usado","Jag skulle känna mig bekväm med att bära den, även om jag visste att någon annan hade haft den på sig","Ik zou me er prettig bij voelen om het te dragen, zelfs als ik wist dat iemand anders het al had gedragen"
QID112_Choice5,"I would like to have it, even knowing someone else has worn it","Mi piacerebbe averlo, pur sapendo che qualcun altro lo ha già indossato","Eu gostaria de tê-lo, mesmo sabendo que outra pessoa já o usou",Bir başkasının giymiş olduğunu bilsem bile onu sahip olmak isterdim,"Me gustaría tenerlo, incluso sabiendo que otra persona lo ha usado","Jag skulle vilja ha den, även om jag visste att någon annan hade haft den på sig","Ik zou het graag hebben, zelfs als ik wist dat iemand anders het al had gedragen"
QID113_QuestionText,"<p>What is the <b>highest price </b>you would be willing to pay for the <strong>second-hand pants, as a percentage of their original price </strong>when they were new?</p>➘➘<p>&nbsp;</p>➘➘<p>Use the slider to indicate your response, where:</p>➘➘<ul>➘	<li><b>0</b> means you wouldn&rsquo;t buy the second-hand product at any price.</li>➘	<li><b>100</b> means you would pay as much for the second-hand product as for the new product.&nbsp;</li>➘</ul>","<p>Qual è il <strong>prezzo massimo</strong> che saresti disposto/a a pagare per i <strong>pantaloni di seconda mano, come percentuale del loro prezzo originale</strong> da nuovi?<br />➘<br />➘Usa il cursore per indicare la tua risposta, dove:</p>➘➘<ul>➘	<li><strong>0</strong> significa che non acquisteresti il prodotto di seconda mano a nessun prezzo.</li>➘	<li><strong>100</strong> significa che pagheresti il prodotto di seconda mano tanto quanto un prodotto nuovo.</li>➘</ul>➘","<p>Qual é o <b>preço mais alto</b> que você estaria disposto a pagar pelas <strong>calças de segunda mão, como uma porcentagem do preço original</strong> quando eram novas?</p>➘➘<p>&nbsp;</p>➘➘<p>Use o controle deslizante para indicar sua resposta, onde:</p>➘➘<ul>➘ <li><b>0</b> significa que você não compraria o produto de segunda mão a nenhum preço.</li>➘ <li><b>100</b> significa que você pagaria tanto pelo produto de segunda mão quanto pelo produto novo.&nbsp;</li>➘</ul>","<p><b>İkinci el Pantolon</b> için, <strong>yeni fiyatının yüzdesi olarak</strong> ödemeye hazır olduğunuz <b>en yüksek fiyat</b> nedir?</p>➘➘<p> </p>➘➘<p>Cevabınızı belirtmek için kaydırıcıyı kullanınız; burada:</p>➘➘<ul>➘	<li><b>0</b> ikinci el ürünü hiçbir fiyata satın almayacağınız anlamına gelir.</li>➘	<li><b>100</b> ikinci el ürün için yeni ürünle aynı miktarı ödeyeceğiniz anlamına gelir. </li>➘</ul>➘","<p>¿Cuál es el <b>precio más alto</b> que estarías dispuesto a pagar por los <strong>pantalones de segunda mano, como porcentaje de su precio original</strong> cuando eran nuevos?</p>➘➘<p>&nbsp;</p>➘➘<p>Usa el deslizador para indicar tu respuesta, donde:</p>➘➘<ul>➘ <li><b>0</b> significa que no comprarías el producto de segunda mano a ningún precio.</li>➘ <li><b>100</b> significa que pagarías tanto por el producto de segunda mano como por el producto nuevo.&nbsp;</li>➘</ul>","<p>Vad är det <b>högsta priset</b> du skulle vara villig att betala för de <strong>begagnade byxorna, som en procentandel av deras ursprungliga pris</strong> när de var nya?</p>➘➘<p>&nbsp;</p>➘➘<p>Använd skjutreglaget för att ange ditt svar, där:</p>➘➘<ul>➘ <li><b>0</b> betyder att du inte skulle köpa den begagnade produkten till något pris.</li>➘ <li><b>100</b> betyder att du skulle betala lika mycket för den begagnade produkten som för den nya produkten.&nbsp;</li>➘</ul>","<p>Wat is de <b>hoogste prijs</b> die je zou willen betalen voor de <strong>tweedehands broek, als percentage van de oorspronkelijke prijs</strong> toen deze nieuw was?</p>➘➘<p>&nbsp;</p>➘➘<p>Gebruik de slider om je antwoord aan te geven, waarbij:</p>➘➘<ul>➘ <li><b>0</b> betekent dat je het tweedehands product voor geen enkele prijs zou kopen.</li>➘ <li><b>100</b> betekent dat je net zoveel zou betalen voor het tweedehands product als voor het nieuwe product.&nbsp;</li>➘</ul>"
QID113_Choice1,Percentage price (%),Prezzo percentuale (%),Preço percentual (%),Yüzde fiyatı (%),Precio porcentual (%),Procentpris (%),Percentage prijs (%)
QID82_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_OOwmtGtrbGZryZH"" style=""height: 500px; width: 500px;"" width=""500"" />",,,,,,
QID83_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_nE1fv2I0S9Pu2KC"" style=""width: 406px; height: 500px;"" width=""406"" />",,,,,,
QID84_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_bLfLqBu01tqs572"" style=""width: 500px; height: 500px;"" width=""500"" />",,,,,,
QID85_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_YdRxybYrcCntEMg"" style=""width: 518px; height: 500px;"" width=""518"" />",,,,,,
QID86_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_2BIPetrFL4d9o0J"" style=""width: 450px; height: 500px;"" width=""450"" />",,,,,,
QID87_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_8ZCShu4NVEFWVmE"" style=""width: 500px; height: 500px;"" width=""500"" />",,,,,,
QID88_QuestionText,"<p>The&nbsp;<strong>backpack</strong>&nbsp;in the picture is&nbsp;<strong>second-hand</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Please, rate the product in the picture on the following dimensions, from 0 (not at all) to 100 (extremely).&nbsp;</p>➘➘<ul>➘</ul>","<p>Lo <strong>zaino</strong> nella foto è <strong>di seconda mano</strong>.<br />➘<br />➘Ti preghiamo di valutare il prodotto nella foto sulle seguenti dimensioni, da 0 (per niente) a 100 (estremamente).</p>➘","<p>A&nbsp;<strong>mochila</strong>&nbsp;na imagem é&nbsp;<strong>de segunda mão</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Por favor, avalie o produto na imagem nas seguintes dimensões, de 0 (nada) a 100 (extremamente).&nbsp;</p>➘➘<ul>➘</ul>","<p>Resimdeki <strong>Sırt çantası</strong> <strong>ikinci eldir</strong>.</p>➘➘<p> </p>➘➘<p>Lütfen, resimdeki ürünü aşağıdaki boyutlarda 0 (hiç) ile 100 (son derece) arasında değerlendiriniz. </p>➘➘<ul>➘</ul>➘","<p>La&nbsp;<strong>mochila</strong>&nbsp;en la imagen es&nbsp;<strong>de segunda mano</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Por favor, evalúa el producto en la imagen en las siguientes dimensiones, de 0 (nada) a 100 (extremadamente).&nbsp;</p>➘➘<ul>➘</ul>","<p>Ryggsäcken på bilden är <strong>begagnad</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Vänligen betygsätt produkten på bilden enligt följande dimensioner, från 0 (inte alls) till 100 (extremt).&nbsp;</p>➘➘<ul>➘</ul>","<p>De&nbsp;<strong>rugzak</strong>&nbsp;op de foto is&nbsp;<strong>tweedehands</strong>.</p>➘➘<p>&nbsp;</p>➘➘<p>Beoordeel alsjeblieft het product op de foto op de volgende dimensies, van 0 (helemaal niet) tot 100 (extreem).&nbsp;</p>➘➘<ul>➘</ul>"
QID88_Choice1,Appealing,Attraente,Atraente,Çekici,Atractivo,Tilltalande,Aantrekkelijk
QID88_Choice3,Clean/hygienic,Pulito/igienico,Limpo/higiênico,Temiz/hijyenik,Limpio/higiénico,Ren/hygienisk,Schoon/hygiënisch
QID88_Choice4,"I would feel comfortable wearing it, even knowing someone else has worn it","Mi sentirei a mio agio a indossarlo, pur sapendo che qualcun altro lo ha già indossato","Eu me sentiria confortável em usá-la, mesmo sabendo que outra pessoa já a usou",Bir başkasının giymiş olduğunu bilsem bile onu giymekten rahat hissederdim,"Me sentiría cómodo(a) usándolo, incluso sabiendo que otra persona lo ha usado","Jag skulle känna mig bekväm med att bära den, även om jag visste att någon annan hade haft den på sig","Ik zou me er prettig bij voelen om het te dragen, zelfs als ik wist dat iemand anders het al had gedragen"
QID88_Choice5,"I would like to have it, even knowing someone else has worn it","Mi piacerebbe averlo, pur sapendo che qualcun altro lo ha già indossato","Eu gostaria de tê-lo, mesmo sabendo que outra pessoa já o usou",Bir başkasının giymiş olduğunu bilsem bile onu sahip olmak isterdim,"Me gustaría tenerlo, incluso sabiendo que otra persona lo ha usado","Jag skulle vilja ha den, även om jag visste att någon annan hade haft den på sig","Ik zou het graag hebben, zelfs als ik wist dat iemand anders het al had gedragen"
QID89_QuestionText,"<p>What is the <b>highest price </b>you would be willing to pay for the <strong>second-hand backpack, as a percentage of its original price </strong>when it was new?</p>➘➘<p>&nbsp;</p>➘➘<p>Use the slider to indicate your response, where:</p>➘➘<ul>➘	<li><b>0</b> means you wouldn&rsquo;t buy the second-hand product at any price.</li>➘	<li><b>100</b> means you would pay as much for the second-hand product as for the new product.&nbsp;</li>➘</ul>","<p>Qual è il <strong>prezzo massimo</strong> che saresti disposto/a a pagare per lo <strong>zaino di seconda mano, come percentuale del suo prezzo originale</strong> da nuovo?<br />➘<br />➘Usa il cursore per indicare la tua risposta, dove:</p>➘➘<ul>➘	<li><strong>0</strong> significa che non acquisteresti il prodotto di seconda mano a nessun prezzo.</li>➘	<li><strong>100</strong> significa che pagheresti il prodotto di seconda mano tanto quanto un prodotto nuovo.</li>➘</ul>➘","<p>Qual é o <b>preço mais alto</b> que você estaria disposto a pagar pela <strong>mochila de segunda mão, como uma porcentagem do seu preço original</strong> quando era nova?</p>➘➘<p>&nbsp;</p>➘➘<p>Use o controle deslizante para indicar sua resposta, onde:</p>➘➘<ul>➘ <li><b>0</b> significa que você não compraria o produto de segunda mão a nenhum preço.</li>➘ <li><b>100</b> significa que você pagaria o mesmo pelo produto de segunda mão quanto pelo produto novo.&nbsp;</li>➘</ul>","<p><b>İkinci el Sırt çantası</b> için, <strong>yeni fiyatının yüzdesi olarak</strong> ödemeye hazır olduğunuz <b>en yüksek fiyat</b> nedir?</p>➘➘<p> </p>➘➘<p>Cevabınızı belirtmek için kaydırıcıyı kullanınız; burada:</p>➘➘<ul>➘	<li><b>0</b> ikinci el ürünü hiçbir fiyata satın almayacağınız anlamına gelir.</li>➘	<li><b>100</b> ikinci el ürün için yeni ürünle aynı miktarı ödeyeceğiniz anlamına gelir. </li>➘</ul>➘","<p>¿Cuál es el <b>precio más alto</b> que estarías dispuesto a pagar por la <strong>mochila de segunda mano, como porcentaje de su precio original</strong> cuando era nueva?</p>➘➘<p>&nbsp;</p>➘➘<p>Usa el deslizador para indicar tu respuesta, donde:</p>➘➘<ul>➘ <li><b>0</b> significa que no comprarías el producto de segunda mano a ningún precio.</li>➘ <li><b>100</b> significa que pagarías tanto por el producto de segunda mano como por el producto nuevo.&nbsp;</li>➘</ul>","<p>Vad är det <b>högsta priset</b> du skulle vara villig att betala för <strong>den begagnade ryggsäcken, som en procentandel av dess ursprungliga pris</strong> när den var ny?</p>➘➘<p>&nbsp;</p>➘➘<p>Använd skjutreglaget för att ange ditt svar, där:</p>➘➘<ul>➘ <li><b>0</b> betyder att du inte skulle köpa den begagnade produkten till något pris.</li>➘ <li><b>100</b> betyder att du skulle betala lika mycket för den begagnade produkten som för den nya produkten.&nbsp;</li>➘</ul>","<p>Wat is de <b>hoogste prijs</b> die je zou willen betalen voor de <strong>tweedehands rugzak, als percentage van de oorspronkelijke prijs</strong> toen deze nieuw was?</p>➘➘<p>&nbsp;</p>➘➘<p>Gebruik de slider om je antwoord aan te geven, waarbij:</p>➘➘<ul>➘ <li><b>0</b> betekent dat je het tweedehands product voor geen enkele prijs zou kopen.</li>➘ <li><b>100</b> betekent dat je net zoveel zou betalen voor het tweedehands product als voor het nieuwe product.&nbsp;</li>➘</ul>"
QID89_Choice1,Percentage price (%),Prezzo percentuale (%),Preço percentual (%),Yüzde fiyatı (%),Precio porcentual (%),Procentpris (%),Percentage prijs (%)
QID114_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_t03gyUXVmTQ3feD"" style=""width: 515px; height: 500px;"" width=""515"" />",,,,,,
QID115_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_VL668Ptv5OoHgCL"" style=""width: 468px; height: 500px;"" width=""468"" />",,,,,,
QID116_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_wWob1o9hXSWTnCi"" style=""width: 365px; height: 500px;"" width=""365"" />",,,,,,
QID117_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_cykrOvRpDJCZtHa"" style=""width: 457px; height: 500px;"" width=""457"" />",,,,,,
QID118_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_ZKSzDagO3aNSRBg"" style=""width: 375px; height: 500px;"" width=""375"" />",,,,,,
QID119_QuestionText,"<img height=""500"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_CuYMm3eqokN1xUq"" style=""width: 500px; height: 500px;"" width=""500"" />",,,,,,
